"id";"idade";"escolaridade";"estado_civil";"renda";"criancas_casa";"adolescentes_casa";"data_inscricao";"dias_ultima_compra";"gasto_vinhos";"gasto_frutas";"gasto_carnes";"gasto_peixes";"gasto_doces";"gastos_premium";"compras_desconto";"compras_site";"compras_catalogo";"compras_loja";"visitas_mes_site";"reclamacao";"campanha1";"campanha2";"campanha3";"campanha4";"campanha5";"campanha6"
9204;44;"Graduacao";"Viuvo";66731;0;1;"2012-09-12";33;371;159;194;58;106;141;4;4;3;6;3;0;0;0;0;0;0;0
3197;34;"Graduacao";"Casado";77353;0;1;"2013-12-16";38;275;59;107;69;101;59;2;6;4;8;4;0;0;0;0;0;0;0
2920;39;"Doutorado";"Solteiro";52614;0;1;"2012-12-01";63;789;0;142;12;9;38;2;2;4;8;8;0;0;0;0;0;0;0
6961;40;"Graduacao";"Casado";26751;2;0;"2014-05-22";26;1;1;5;0;3;1;1;1;0;2;8;0;0;0;0;0;0;0
4673;51;"Doutorado";"Casado";81300;0;1;"2012-10-30";17;1004;12;145;32;12;36;3;10;3;5;5;0;1;0;0;0;0;1
9937;35;"Graduacao";"Solteiro";70337;0;0;"2014-01-02";75;187;81;149;25;43;91;1;2;2;12;1;0;0;0;0;0;0;0
8779;29;"Ensino Medio";"Casado";36145;1;0;"2013-06-16";13;56;4;76;17;1;18;4;4;1;3;9;0;0;0;1;0;0;1
9596;34;"Doutorado";"Solteiro";65295;0;0;"2013-12-23";19;365;32;117;34;110;6;1;3;3;13;2;0;0;0;0;0;0;0
2891;51;"Graduacao";"Divorciado";68118;0;1;"2013-10-18";51;595;23;123;10;23;154;2;8;9;4;6;0;0;0;0;0;0;0
4910;47;"Graduacao";"Divorciado";68743;0;0;"2012-08-30";81;1132;134;384;175;134;115;1;11;5;13;7;0;0;0;0;0;0;0
75;32;"Ensino Medio";"Casado";41039;0;0;"2013-07-25";32;34;11;137;179;61;45;1;8;1;5;8;0;0;0;0;0;0;0
10120;59;"Graduacao";"Casado";38946;0;1;"2013-10-24";84;116;6;82;6;6;41;2;3;1;6;5;0;0;0;0;0;0;0
6327;47;"Graduacao";"Casado";65777;0;0;"2013-12-19";87;565;32;435;28;32;54;1;2;8;6;1;0;0;0;0;0;0;0
10142;38;"Doutorado";"Divorciado";66476;0;1;"2013-03-07";99;372;18;126;47;48;78;2;5;2;11;4;0;0;0;0;0;0;0
9826;42;"Doutorado";"Solteiro";86857;0;0;"2012-09-12";96;899;102;838;133;102;40;1;5;6;10;2;0;0;0;0;0;0;1
1501;32;"Doutorado";"Casado";160803;0;0;"2012-08-04";21;55;16;1622;17;3;4;15;0;28;1;0;0;0;0;0;0;0;0
10767;25;"Doutorado";"Casado";77845;0;0;"2014-05-16";40;760;40;480;0;40;26;1;3;5;12;1;0;1;0;0;0;1;0
7279;45;"Doutorado";"Casado";69476;0;0;"2013-09-30";3;260;86;559;63;9;67;1;4;6;4;2;0;0;0;0;0;0;0
7230;54;"Doutorado";"Divorciado";50611;0;1;"2012-10-04";98;459;0;24;6;0;4;6;4;5;7;6;0;0;0;0;1;0;1
143;44;"Graduacao";"Solteiro";61209;0;0;"2013-08-25";73;466;0;224;119;49;99;1;5;3;4;2;0;0;0;0;0;0;0
450;56;"Mestrado";"Casado";42315;0;1;"2013-07-12";90;67;15;80;17;11;80;3;1;4;4;3;0;0;0;0;0;0;0
9316;62;"Ensino Basico";"Casado";13084;0;0;"2013-11-02";29;2;0;7;3;7;10;1;1;0;3;6;0;0;0;0;0;0;0
6379;65;"Mestrado";"Viuvo";47570;1;1;"2013-05-29";3;67;1;20;0;2;31;3;2;2;2;7;0;0;0;0;0;0;1
9239;53;"Mestrado";"Casado";61923;0;2;"2013-07-26";94;92;4;18;3;3;6;1;2;1;4;3;0;0;0;0;0;0;0
8315;19;"Graduacao";"Solteiro";34824;0;0;"2014-03-26";65;4;2;11;2;0;4;1;1;0;2;6;0;0;0;0;0;0;0
2868;65;"Doutorado";"Solteiro";26518;1;1;"2013-04-08";33;20;1;28;3;3;2;3;2;0;3;8;0;0;0;0;0;0;1
10888;53;"Graduacao";"Solteiro";45938;0;0;"2013-11-03";46;273;11;178;62;83;29;2;8;4;6;6;0;0;0;0;0;0;0
1277;54;"Graduacao";"Casado";78468;0;0;"2014-04-09";29;434;22;388;104;22;34;1;10;7;10;4;0;1;0;0;0;0;0
9977;41;"Graduacao";"Divorciado";78901;0;1;"2013-09-17";99;321;11;309;33;26;34;3;9;3;5;4;0;0;0;0;0;0;0
10196;36;"Graduacao";"Casado";71427;2;0;"2014-03-12";26;212;123;177;15;64;23;2;8;2;8;4;0;0;0;0;0;0;0
6384;36;"Graduacao";"Divorciado";71022;0;1;"2014-02-11";30;909;12;278;0;12;242;3;5;2;11;8;0;0;0;1;0;0;0
8029;26;"Mestrado";"Solteiro";90247;0;0;"2014-04-29";27;1184;32;352;21;16;16;1;3;4;7;1;0;1;0;0;1;1;1
968;46;"Mestrado";"Divorciado";41335;1;0;"2013-12-26";24;112;19;21;16;14;5;3;4;1;4;7;0;0;0;0;0;0;0
6988;28;"Graduacao";"Casado";71952;1;0;"2013-01-10";93;656;80;455;52;107;93;2;8;4;8;4;0;0;0;1;0;1;0
4472;44;"Doutorado";"Divorciado";35682;1;0;"2014-06-27";34;23;0;8;6;2;18;1;1;1;3;2;0;0;0;0;0;0;0
6991;63;"Graduacao";"Divorciado";43185;0;1;"2013-04-10";88;537;6;42;16;6;30;2;9;3;6;8;0;0;0;0;0;0;0
3336;66;"Doutorado";"Casado";66375;0;1;"2013-11-21";96;712;0;45;0;0;191;3;2;4;5;7;0;0;0;1;0;0;0
4301;43;"Mestrado";"Casado";35178;1;0;"2013-01-10";10;23;1;13;2;2;18;1;1;1;2;7;0;0;0;1;0;0;1
1940;28;"Graduacao";"Casado";25252;1;0;"2013-07-12";26;1;3;4;2;2;6;1;1;0;2;8;0;0;0;0;0;0;0
1272;49;"Mestrado";"Solteiro";55250;0;1;"2012-10-21";49;664;58;83;32;0;66;4;7;5;10;5;0;0;0;0;0;0;0
1388;39;"Graduacao";"Solteiro";33249;1;0;"2013-02-20";11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;0
1044;61;"Graduacao";"Casado";58398;0;0;"2013-05-14";44;299;5;201;21;21;49;3;5;4;8;4;0;0;0;0;0;0;0
6969;32;"Graduacao";"Casado";50272;1;0;"2013-08-07";75;99;13;66;43;8;4;3;4;1;5;7;0;0;0;0;0;0;0
10479;39;"Doutorado";"Casado";76618;0;0;"2012-12-07";64;749;40;294;121;160;147;1;3;2;5;1;0;0;0;0;0;0;0
3619;54;"Ensino Medio";"Divorciado";87305;0;0;"2012-09-23";19;345;25;501;63;138;80;1;5;3;8;2;0;0;0;0;0;1;1
1715;36;"Graduacao";"Casado";25851;1;0;"2013-02-11";45;9;4;18;7;5;5;2;2;0;3;7;0;0;0;0;0;0;0
10159;44;"Graduacao";"Divorciado";58710;0;1;"2013-03-31";77;440;81;368;0;122;174;6;11;5;9;6;0;0;0;0;0;0;0
1463;56;"Graduacao";"Solteiro";45160;1;1;"2014-03-29";9;8;2;5;3;0;3;1;1;0;2;7;0;0;0;0;0;0;0
5114;49;"Mestrado";"Casado";74806;0;1;"2012-12-19";1;670;9;249;0;28;9;2;5;4;5;4;0;0;0;0;0;0;0
4990;60;"Graduacao";"Casado";59111;0;0;"2013-05-02";90;524;0;134;28;28;155;1;11;1;8;7;0;0;0;0;0;0;0
4329;30;"Doutorado";"Casado";18988;1;0;"2014-05-23";43;6;0;6;2;1;1;2;1;0;3;7;0;0;0;0;0;0;0
10936;49;"Graduacao";"Casado";72190;0;0;"2013-02-13";79;597;166;597;172;166;249;1;5;6;4;3;0;0;0;0;0;0;0
4692;38;"Graduacao";"Casado";7500;1;0;"2012-08-01";19;7;0;12;13;7;32;5;4;1;2;9;0;0;0;1;0;0;1
7212;48;"Graduacao";"Casado";44794;0;1;"2014-06-08";99;54;0;7;0;0;4;1;2;0;3;6;0;0;0;0;0;0;0
6086;59;"Graduacao";"Casado";80395;0;0;"2013-11-23";62;445;25;706;80;76;48;1;6;5;12;2;0;1;0;0;0;0;0
437;38;"Mestrado";"Divorciado";75012;0;0;"2014-01-25";41;294;142;218;164;58;151;1;3;8;11;1;0;0;0;0;0;0;0
11171;49;"Mestrado";"Casado";56962;2;1;"2013-10-11";60;292;3;77;10;3;26;7;6;3;5;7;0;0;0;0;0;0;0
11101;23;"Graduacao";"Casado";89891;0;0;"2013-04-15";17;412;22;132;59;28;183;1;11;6;8;4;0;0;0;0;0;1;0
5329;65;"Doutorado";"Divorciado";35946;1;1;"2013-09-27";24;8;0;3;0;0;0;1;0;0;3;5;0;0;0;0;0;0;0
610;61;"Doutorado";"Casado";53593;1;1;"2012-08-07";60;349;4;78;6;0;43;8;7;2;6;8;0;0;0;0;0;0;0
9384;36;"Graduacao";"Casado";66373;1;1;"2013-06-12";57;328;9;124;12;24;109;7;4;2;10;3;0;0;0;0;0;0;0
5956;66;"Doutorado";"Divorciado";45072;1;2;"2013-10-16";74;144;2;99;7;2;30;5;6;1;4;8;0;0;0;0;0;0;0
10430;41;"Graduacao";"Divorciado";89694;1;1;"2013-10-09";22;1126;28;211;37;28;42;3;4;3;4;5;0;1;0;0;1;1;0
7875;65;"Graduacao";"Casado";72025;0;0;"2014-04-29";46;967;0;617;43;50;0;1;4;8;13;2;0;1;0;0;1;1;1
7072;41;"Graduacao";"Casado";67432;0;1;"2013-03-29";69;432;79;341;177;136;170;2;8;5;4;4;0;0;0;0;0;0;0
6255;62;"Mestrado";"Casado";70545;0;1;"2014-06-03";29;138;39;63;55;18;21;1;4;1;7;2;0;0;0;0;0;0;0
6516;25;"Ensino Basico";"Casado";17487;1;0;"2013-03-18";37;0;0;1;7;4;6;1;1;0;2;7;0;0;0;0;0;0;0
5564;45;"Graduacao";"Casado";62882;0;1;"2012-08-09";26;509;133;497;78;24;97;2;7;5;6;4;0;0;0;0;0;0;0
5682;61;"Doutorado";"Solteiro";64108;0;1;"2013-03-23";8;948;10;86;13;21;21;4;6;9;11;5;0;0;0;0;0;0;0
7458;58;"Mestrado";"Casado";34941;1;1;"2013-03-06";26;39;2;25;4;3;24;2;3;0;3;8;0;0;0;0;0;0;0
5237;64;"Doutorado";"Solteiro";48767;1;2;"2014-01-01";79;28;1;21;3;0;10;3;2;1;3;5;0;0;0;0;0;0;0
7761;36;"Ensino Medio";"Casado";38702;1;0;"2013-08-01";71;13;11;24;13;8;40;2;3;0;4;6;0;0;0;0;0;0;0
5278;50;"Graduacao";"Casado";82224;0;0;"2014-01-25";83;307;26;360;138;31;40;1;6;9;5;3;0;1;0;0;0;0;0
3560;62;"Graduacao";"Casado";83844;0;0;"2013-05-12";57;901;31;345;75;31;191;1;4;4;11;1;0;0;0;0;0;1;0
7235;39;"Ensino Medio";"Casado";17003;1;0;"2013-12-09";37;2;5;12;4;8;7;3;2;0;4;5;0;0;0;0;0;0;0
10548;19;"Graduacao";"Solteiro";71163;0;0;"2014-03-09";30;283;17;372;138;106;44;1;3;8;12;1;0;0;0;0;0;0;0
2281;44;"Graduacao";"Solteiro";33697;1;0;"2013-09-15";34;4;3;7;0;3;11;1;1;0;2;7;0;0;0;1;0;0;0
4073;60;"Ensino Medio";"Casado";63564;0;0;"2014-01-29";0;769;80;252;15;34;65;1;10;10;7;6;0;0;0;1;0;0;1
6974;42;"Doutorado";"Casado";83443;0;0;"2013-12-31";89;518;42;742;55;56;84;1;6;10;5;2;0;0;0;0;0;0;0
7938;56;"Doutorado";"Casado";51518;0;1;"2013-10-03";92;350;8;66;17;4;4;2;3;2;10;3;0;0;0;0;0;0;0
7094;39;"Graduacao";"Viuvo";58330;0;1;"2013-12-25";87;445;53;213;104;98;151;1;6;4;13;4;0;0;0;0;0;0;0
3667;45;"Graduacao";"Casado";80952;0;0;"2013-02-28";20;778;178;689;41;27;44;1;8;5;11;8;0;1;0;0;1;1;1
7723;35;"Graduacao";"Casado";75507;0;0;"2014-05-02";56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;0
3870;36;"Ensino Medio";"Casado";63855;0;0;"2013-02-09";28;359;35;314;93;116;89;1;7;3;13;4;0;0;0;0;0;0;0
4012;42;"Doutorado";"Casado";62220;0;1;"2012-08-11";55;799;12;375;16;12;12;5;7;6;5;6;0;0;0;0;0;0;1
5909;50;"Graduacao";"Casado";58512;0;1;"2013-09-19";25;895;10;101;13;0;152;5;3;4;8;8;0;0;0;0;0;0;0
10470;35;"Mestrado";"Casado";40662;1;0;"2013-03-15";0;40;2;23;0;4;23;2;2;1;3;4;0;0;0;0;0;0;0
6488;55;"Doutorado";"Casado";38829;0;1;"2014-04-06";86;76;0;7;0;0;16;1;3;2;2;5;0;0;0;0;0;0;0
10270;33;"Ensino Medio";"Casado";35523;1;0;"2013-10-03";8;11;5;22;12;5;11;2;3;0;3;7;0;0;0;0;0;0;0
6887;47;"Graduacao";"Solteiro";79146;1;1;"2014-04-24";33;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;0;0
6406;26;"Mestrado";"Casado";78285;0;0;"2013-10-28";13;647;107;391;175;67;40;1;6;4;10;3;0;0;0;0;0;0;0
7573;36;"Doutorado";"Solteiro";31626;1;0;"2013-05-10";12;39;1;9;2;1;34;1;2;1;2;7;0;0;0;1;0;0;1
4508;62;"Graduacao";"Solteiro";75127;0;0;"2014-05-22";92;203;35;305;46;17;227;1;2;11;5;1;0;0;0;0;0;0;0
221;59;"Graduacao";"Casado";48726;0;1;"2013-04-27";90;138;3;38;4;0;59;3;3;2;4;6;0;0;0;0;0;0;0
5331;37;"Graduacao";"Casado";74985;0;0;"2012-09-11";8;587;51;898;247;0;86;1;3;6;7;2;0;0;0;0;0;0;0
1911;27;"Graduacao";"Casado";67430;0;0;"2012-09-05";6;595;97;291;127;133;121;1;11;5;12;6;0;0;0;0;0;0;0
20;49;"Ensino Medio";"Casado";46891;0;1;"2013-09-01";91;43;12;23;29;15;61;1;2;1;4;4;0;0;0;0;0;0;0
8786;58;"Mestrado";"Casado";62058;0;1;"2013-05-26";52;301;7;74;10;0;58;4;6;1;7;6;0;0;0;0;0;0;0
10582;35;"Graduacao";"Casado";72063;0;1;"2013-07-03";3;180;32;348;76;32;90;2;5;2;12;2;0;0;0;0;0;0;0
1915;63;"Doutorado";"Casado";78939;0;0;"2013-12-12";57;794;115;243;150;0;205;1;8;5;6;3;0;0;0;0;0;0;0
8897;49;"Graduacao";"Solteiro";42720;1;1;"2013-04-24";9;392;5;91;28;26;112;8;7;3;7;8;0;0;0;0;0;0;1
2371;42;"Graduacao";"Casado";33622;1;1;"2013-04-13";22;39;1;22;3;4;12;3;2;0;4;7;0;0;0;0;0;0;0
4303;57;"Doutorado";"Casado";6835;0;1;"2012-12-08";76;107;2;12;2;2;12;0;0;0;1;20;0;0;0;0;0;0;0
6825;61;"Graduacao";"Casado";41452;1;1;"2013-03-06";86;13;0;3;0;0;0;1;1;0;2;7;0;0;0;0;0;0;0
1072;49;"Doutorado";"Solteiro";40760;0;1;"2013-08-30";64;70;0;17;0;0;6;2;2;1;3;6;0;0;0;0;0;0;0
4964;56;"Doutorado";"Casado";74250;0;0;"2014-01-26";90;680;11;392;75;0;0;1;2;11;4;1;0;0;0;0;0;0;0
2461;59;"Mestrado";"Solteiro";51124;1;1;"2013-12-18";79;26;1;11;0;1;4;2;1;0;3;3;0;0;0;0;0;0;0
10736;43;"Graduacao";"Solteiro";72258;0;1;"2013-09-12";28;522;0;522;227;120;134;2;6;9;5;2;0;0;0;0;0;0;0
3194;40;"Doutorado";"Solteiro";71466;0;0;"2014-04-05";86;412;12;546;78;182;0;1;4;4;10;1;0;0;0;0;0;0;0
10839;38;"Graduacao";"Casado";36283;1;1;"2014-04-14";42;6;5;5;8;0;5;2;1;0;3;4;0;0;0;0;0;0;0
49;44;"Graduacao";"Solteiro";20587;1;0;"2014-05-11";39;2;3;6;4;1;9;1;1;1;2;7;0;0;0;0;0;0;0
4290;42;"Graduacao";"Casado";30467;1;0;"2014-03-19";8;1;3;8;2;5;5;1;1;0;2;7;0;0;0;0;0;0;0
10219;42;"Graduacao";"Casado";31590;1;0;"2013-06-18";40;6;2;15;6;6;3;1;1;0;3;8;0;0;0;0;0;0;0
4211;28;"Ensino Basico";"Casado";20425;1;0;"2012-10-29";5;4;12;5;3;16;17;2;2;0;3;7;0;0;0;0;0;0;0
1135;54;"Mestrado";"Casado";17144;1;1;"2014-02-15";96;18;2;19;0;2;6;5;3;0;4;7;0;0;0;0;0;0;0
6299;46;"Doutorado";"Divorciado";42564;0;1;"2013-01-02";28;324;48;186;39;18;198;6;6;8;4;7;0;0;0;1;0;0;1
10846;36;"Mestrado";"Casado";43783;1;0;"2014-05-29";22;327;9;125;25;4;139;6;7;1;8;7;0;0;0;1;0;0;0
347;38;"Graduacao";"Divorciado";40780;0;1;"2012-09-08";30;229;27;71;13;3;34;4;7;1;5;9;0;0;0;0;0;0;0
6543;69;"Mestrado";"Casado";62847;0;0;"2013-01-15";45;521;168;706;80;76;61;1;3;6;4;2;0;0;0;0;0;0;0
10446;57;"Doutorado";"Casado";82017;0;0;"2012-11-07";58;184;23;446;30;23;23;1;5;4;7;2;0;1;0;0;1;1;1
3479;64;"Graduacao";"Solteiro";16813;0;0;"2013-07-19";49;4;8;11;12;2;13;1;2;0;3;7;0;0;0;1;0;0;0
11075;36;"Graduacao";"Casado";51267;1;1;"2013-10-29";37;183;2;64;7;2;12;4;3;3;5;4;0;0;0;0;0;0;0
4442;53;"Graduacao";"Solteiro";46524;0;1;"2013-04-05";70;31;19;35;26;14;52;2;1;1;5;3;0;0;0;0;0;0;0
199;52;"Mestrado";"Solteiro";45183;0;0;"2013-01-20";33;219;3;60;12;9;12;1;4;1;7;7;0;0;0;0;1;0;0
6722;60;"Doutorado";"Casado";70421;0;1;"2014-06-28";98;479;28;136;75;14;35;3;10;3;7;6;0;0;0;0;0;0;0
796;49;"Ensino Medio";"Divorciado";60161;0;1;"2012-10-23";17;584;44;212;46;8;177;3;11;4;8;8;0;0;0;0;0;0;0
3749;41;"Graduacao";"Casado";73926;0;0;"2013-03-02";54;627;91;597;159;91;15;1;6;5;12;3;0;0;0;0;0;0;0
8523;46;"Graduacao";"Casado";19329;1;0;"2013-12-14";39;24;1;16;12;2;5;3;4;0;3;8;0;0;0;0;0;0;0
310;44;"Mestrado";"Casado";61872;0;1;"2013-12-13";81;330;5;159;36;27;16;4;4;4;9;4;0;0;0;0;0;0;0
8629;58;"Graduacao";"Viuvo";46984;1;1;"2013-03-26";71;19;1;10;2;1;8;1;1;0;3;5;0;0;0;0;0;0;0
236;63;"Graduacao";"Casado";34838;1;1;"2013-01-19";62;28;23;29;29;14;47;3;2;1;4;6;0;0;0;0;0;0;0
9930;70;"Doutorado";"Solteiro";82716;0;0;"2013-11-05";8;606;148;228;15;148;22;1;6;8;13;2;0;0;0;0;0;0;0
3483;56;"Graduacao";"Casado";48192;0;0;"2013-04-06";76;1039;43;204;153;58;29;3;2;8;12;8;0;1;1;0;1;0;1
4599;38;"Mestrado";"Casado";49681;0;2;"2013-11-04";66;411;0;26;0;0;21;6;7;1;7;7;0;0;0;0;0;0;0
7326;43;"Mestrado";"Casado";56850;0;1;"2014-03-23";83;34;1;19;2;7;0;1;1;1;3;2;0;0;0;0;0;0;0
7352;57;"Graduacao";"Casado";55267;0;1;"2013-10-21";28;161;28;136;32;3;45;4;3;4;6;3;0;0;0;0;0;0;0
2350;42;"Graduacao";"Casado";59666;1;1;"2013-03-22";87;623;53;178;23;17;133;7;3;2;8;8;0;0;0;0;1;0;0
9145;42;"Graduacao";"Solteiro";72504;0;1;"2013-04-06";43;604;26;470;123;161;94;2;5;9;6;2;0;0;0;0;0;0;0
2964;33;"Graduacao";"Casado";26872;0;0;"2013-10-16";0;3;10;8;3;16;32;1;1;1;2;6;0;0;0;0;0;0;0
5585;42;"Graduacao";"Solteiro";21359;1;0;"2013-04-20";1;12;2;17;6;1;10;2;2;0;3;8;0;0;0;0;0;0;1
9687;39;"Graduacao";"Solteiro";73170;0;0;"2014-05-31";1;184;174;256;50;30;32;1;5;4;6;2;0;0;0;0;0;0;0
3732;59;"Mestrado";"Casado";52750;0;1;"2013-02-04";72;393;0;239;90;69;69;6;5;7;9;4;0;0;0;0;0;0;0
6303;28;"Doutorado";"Casado";91820;0;0;"2013-11-23";72;410;73;747;76;161;30;0;5;5;12;1;0;0;0;0;0;0;0
11176;44;"Doutorado";"Casado";65968;0;1;"2014-05-12";12;376;9;83;19;4;4;2;5;4;7;3;0;0;0;0;0;0;0
2986;38;"Graduacao";"Casado";30772;1;1;"2014-03-12";89;7;2;4;2;1;4;1;1;0;2;6;0;0;0;0;0;0;0
7462;60;"Graduacao";"Solteiro";22507;0;0;"2012-11-24";67;68;0;226;51;157;68;3;10;2;4;9;0;0;0;0;0;0;0
3900;42;"Graduacao";"Casado";65685;0;1;"2014-03-29";54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;0
7034;36;"Ensino Medio";"Casado";25804;1;0;"2013-09-01";34;8;7;9;13;6;12;2;2;0;3;8;0;0;0;0;0;0;0
9493;34;"Doutorado";"Solteiro";76412;0;0;"2013-05-05";15;840;53;804;23;71;17;1;5;4;8;3;0;1;0;0;0;1;1
1143;42;"Graduacao";"Casado";22063;1;0;"2013-08-08";43;7;10;13;3;11;11;2;2;0;3;7;0;0;0;0;0;0;0
1;53;"Graduacao";"Solteiro";57091;0;0;"2014-06-15";0;464;5;64;7;0;37;1;7;3;7;5;0;0;1;0;0;0;1
3855;51;"Graduacao";"Casado";22419;0;0;"2013-04-18";74;30;3;47;19;21;42;1;3;2;2;8;0;0;0;0;0;0;0
5536;55;"Graduacao";"Casado";87771;0;1;"2013-05-22";61;1492;38;287;50;57;33;1;5;10;4;6;0;1;1;0;1;1;1
5989;55;"Ensino Medio";"Divorciado";78353;0;1;"2013-04-16";51;752;122;476;39;153;34;1;10;2;11;8;0;0;0;0;0;0;0
9499;60;"Graduacao";"Casado";93404;1;2;"2013-05-07";97;1279;15;287;20;0;15;3;3;4;7;5;0;0;0;0;1;1;0
6768;52;"Graduacao";"Divorciado";37859;1;2;"2013-01-12";75;22;1;8;2;1;2;2;1;0;3;8;0;0;0;0;0;0;0
2150;56;"Doutorado";"Viuvo";80995;0;1;"2013-05-11";83;860;28;409;73;56;56;1;8;9;4;4;0;0;0;0;0;0;0
6646;30;"Graduacao";"Casado";16529;1;0;"2014-03-01";23;3;0;5;13;0;1;1;1;0;3;6;0;0;0;0;0;0;0
4887;38;"Doutorado";"Divorciado";55412;1;1;"2013-11-22";65;10;5;28;11;1;8;1;2;0;3;5;0;0;0;0;0;0;0
8560;22;"Graduacao";"Solteiro";48789;0;0;"2012-09-10";94;351;16;156;7;5;145;1;6;4;7;6;0;0;0;0;0;0;0
3321;47;"Doutorado";"Casado";56575;0;2;"2013-05-05";42;421;5;90;0;16;10;3;7;3;7;5;0;0;0;0;0;0;0
11003;34;"Ensino Medio";"Casado";25130;1;0;"2013-10-02";10;2;5;7;0;18;18;2;2;0;3;7;0;0;0;0;0;0;0
10402;47;"Graduacao";"Casado";35441;1;1;"2013-02-14";94;25;1;9;2;1;1;2;1;0;3;8;0;0;0;0;0;0;0
9904;58;"Graduacao";"Casado";71391;0;1;"2013-03-29";50;336;123;274;46;123;141;5;6;5;12;3;0;0;0;0;0;0;0
6141;42;"Mestrado";"Solteiro";49494;1;0;"2013-04-25";46;191;9;97;0;6;82;2;6;1;5;7;0;0;0;0;0;0;0
5687;34;"Graduacao";"Divorciado";81702;0;0;"2012-09-23";98;563;50;774;28;31;187;1;7;7;12;3;0;0;0;0;0;0;0
10856;34;"Ensino Medio";"Solteiro";45889;0;1;"2013-07-02";42;31;0;6;0;1;8;1;1;0;3;6;0;0;0;0;0;0;0
5121;37;"Graduacao";"Solteiro";56628;0;1;"2014-03-21";30;479;5;82;7;17;171;2;7;6;5;5;0;0;0;1;0;0;0
4186;64;"Graduacao";"Casado";34026;1;1;"2013-08-05";11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;0;0
368;40;"Graduacao";"Casado";40049;0;1;"2012-11-29";61;91;65;52;10;44;28;3;3;2;6;5;0;0;0;0;0;0;0
3312;26;"Graduacao";"Solteiro";34176;1;0;"2014-05-12";12;5;7;24;19;14;20;4;3;0;4;6;0;0;0;0;0;0;0
11121;33;"Graduacao";"Casado";19419;1;0;"2012-11-10";76;2;14;28;16;3;7;4;4;0;3;9;0;0;0;0;0;0;0
5332;54;"Ensino Medio";"Casado";82504;0;0;"2013-07-27";2;362;50;431;134;35;54;1;3;6;7;1;0;0;0;0;0;0;0
5848;44;"Graduacao";"Casado";81205;0;0;"2014-01-13";43;724;74;929;97;55;130;1;5;6;7;2;0;0;1;1;0;1;1
10343;23;"Ensino Medio";"Solteiro";61618;0;0;"2012-09-29";27;605;91;399;0;45;205;2;3;6;8;3;0;0;0;0;0;0;0
5935;58;"Mestrado";"Solteiro";55284;0;1;"2012-12-24";60;547;7;140;0;7;63;3;7;5;8;5;0;0;0;0;0;0;0
2895;51;"Graduacao";"Solteiro";49980;0;1;"2013-10-23";79;104;1;54;13;9;14;2;3;1;5;5;0;0;0;0;0;0;0
10262;34;"Graduacao";"Casado";15072;2;0;"2013-05-10";96;8;2;15;0;10;18;4;3;1;3;5;0;0;0;0;0;0;0
7848;40;"Graduacao";"Solteiro";49166;0;1;"2013-06-13";17;224;2;25;7;0;110;2;5;3;3;6;0;0;0;0;0;0;0
9477;60;"Doutorado";"Casado";65324;0;1;"2014-01-11";0;384;0;102;21;32;5;3;6;2;9;4;0;0;0;0;0;0;0
4856;57;"Ensino Medio";"Casado";82347;0;0;"2012-11-06";38;556;54;845;202;133;63;1;7;7;10;3;0;1;0;1;0;0;0
7186;48;"Doutorado";"Casado";30843;1;1;"2014-05-26";43;24;0;2;0;0;9;2;1;1;2;5;0;0;0;1;0;0;0
5794;40;"Doutorado";"Casado";46374;0;1;"2014-03-17";1;408;0;21;0;0;17;3;7;1;7;8;0;1;0;0;1;0;1
1456;35;"Graduacao";"Solteiro";60474;0;1;"2013-04-01";25;265;199;303;234;9;170;7;10;2;12;7;0;0;0;0;0;0;0
4877;41;"Mestrado";"Casado";38576;0;1;"2014-03-04";2;34;0;7;0;0;0;1;1;0;3;7;0;0;0;0;0;0;0
425;29;"Graduacao";"Casado";55357;2;0;"2013-02-19";66;374;64;116;84;25;64;3;6;2;11;5;0;0;0;0;0;0;0
3007;48;"Graduacao";"Casado";37758;1;1;"2012-10-04";49;27;2;10;0;0;1;2;1;0;3;8;0;0;0;0;0;0;0
1031;25;"Ensino Medio";"Casado";85710;0;0;"2013-05-05";5;600;20;350;29;30;33;1;6;9;10;2;0;0;0;0;0;1;0
4297;45;"Graduacao";"Casado";23228;1;0;"2014-01-26";71;13;2;18;6;1;0;2;2;0;3;8;0;0;0;0;0;0;0
807;45;"Mestrado";"Casado";44602;1;1;"2014-02-15";35;167;2;89;0;0;34;6;6;1;4;8;0;0;0;0;0;0;0
9553;27;"Graduacao";"Casado";7500;0;0;"2013-01-09";94;0;2;3;4;1;5;1;0;0;3;6;0;0;0;0;0;0;0
4271;25;"Ensino Medio";"Casado";38683;1;0;"2012-10-04";80;46;35;69;84;41;66;6;4;1;6;7;0;0;0;0;0;0;0
4120;39;"Ensino Medio";"Solteiro";49514;1;0;"2013-12-17";61;88;39;78;58;13;93;2;6;1;4;7;0;0;0;0;0;0;0
2036;41;"Doutorado";"Casado";57906;0;1;"2013-06-11";29;243;11;119;10;3;15;3;4;2;8;4;0;0;0;0;0;0;0
